0.000000 0.327261 0.251149 
0.904620 0.316423 0.655278 
1.855536 0.435400 0.809449 
1.980175 0.760818 0.047854 
2.613313 0.304907 0.249250 
2.662245 0.474369 0.111182 
2.753624 0.011124 0.233393 
4.654687 0.902064 0.927192 
5.219199 0.426831 0.326957 
5.456248 0.884183 0.182573 
6.319063 0.842616 0.947403 
6.358878 0.372140 0.249137 
8.023758 0.959083 0.384424 
8.894583 0.215764 0.516470 
9.514176 0.944629 0.256242 
10.627139 0.887510 0.220171 
12.101481 0.317981 0.781796 
12.780563 0.937171 0.733081 
12.873001 0.036379 0.568740 
14.194866 0.945912 0.574489 
15.950103 0.747123 0.951031 
16.295516 0.466014 0.341391 
18.149742 0.906221 0.209398 
21.760102 0.350006 0.293560 
21.831439 0.326770 0.332433 
22.385824 0.831400 0.861249 
22.450538 0.169512 0.660103 
22.620351 0.256538 0.776917 
22.646142 0.135317 0.107547 
24.852821 0.950593 0.591638 
26.532829 0.047944 0.558945 
27.155913 0.702476 0.665863 
30.008400 0.481059 0.639038 
30.567534 0.398801 0.101702 
31.408913 0.182475 0.359561 
32.478517 0.566792 0.021333 
32.727370 0.688539 0.179354 
33.093870 0.847101 0.169571 
33.643033 0.746052 0.332259 
34.825553 0.572506 0.228726 
35.318993 0.886847 0.465141 
35.680934 0.509879 0.773972 
35.963683 0.372061 0.490109 
37.306649 0.103701 0.977602 
38.296022 0.422313 0.681842 
38.298337 0.466518 0.364957 
40.284018 0.150901 0.980978 
40.445085 0.471567 0.401366 
43.179092 0.217072 0.548874 
45.734386 0.000566 0.027515 
46.953697 0.582677 0.556958 
49.726333 0.138156 0.857386 
50.731204 0.265503 0.322071 
51.497666 0.343826 0.077827 
53.182927 0.553779 0.811009 
54.253397 0.678427 0.726047 
54.332987 0.853701 0.016601 
54.848621 0.427342 0.680829 
55.923346 0.814998 0.000040 
58.469982 0.859756 0.867509 
58.544890 0.851874 0.697239 
60.088965 0.650655 0.660824 
61.738355 0.864002 0.646041 
64.606711 0.649961 0.808659 
64.884715 0.710274 0.113942 
66.529203 0.833423 0.640722 
69.774685 0.226747 0.716759 
70.188497 0.998268 0.390757 
72.381692 0.497825 0.329901 
75.996429 0.121380 0.235585 
76.578623 0.692012 0.235576 
77.757301 0.625664 0.893172 
78.313247 0.379560 0.294897 
78.854757 0.631361 0.058092 
